id,chords,release_date,genres,decade,rock_genre,artist_id,main_genre,spotify_song_id,spotify_artist_id,artist_name,artist_url,song_name,song_url,key,roman_numerals,harmonic_fingerprint
1667,<intro_1> G <verse_1> Cmaj7 G Cmaj7 G <chorus_1> Gs Amin Cmaj7 Amin Cmaj7 Amin Cmaj7 Amin Cmaj7 G <verse_2> Cmaj7 G Cmaj7 G <chorus_2> Gs Amin Cmaj7 Amin Cmaj7 Amin Cmaj7 Amin Cmaj7 G Cmaj7 G Cmaj7 <verse_3> G Cmaj7 G Cmaj7 G <chorus_3> Gs Amin Cmaj7 Amin Cmaj7 Amin Cmaj7 Amin Cmaj7 G Cmaj7 G Cmaj7 <outro_1> G Cmaj7 Gmaj7,2019-07-05,,2010.0,,artist_1091,,3OL78W6SjBiz9olUW8KaJk,7nv9u1rH0xrKytpgKfDKfz,Cinya Khan,https://open.spotify.com/artist/7nv9u1rH0xrKytpgKfDKfz,Graduation,https://open.spotify.com/track/3OL78W6SjBiz9olUW8KaJk,C,? - I - ? - I - ? - ? - vi - I - vi - I - vi - I - vi - I - ? - I - ? - I - ? - ? - vi - I - vi - I - vi - I - vi - I - ? - I - ? - I - ? - I - ? - I - ? - ? - vi - I - vi - I - vi - I - vi - I - ? - I - ? - I - ? - I - V,"1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1,0,0,0,0,1"
1668,<intro_1> G <verse_1> C G C G D C <chorus_1> G C G D C <instrumental_1> G <verse_2> C G C G D C <chorus_2> G C G D C G C D C G,,,,,artist_84,,,7hUCAm3xD04T2JFwJRLrTH,Steve Hamby,https://open.spotify.com/artist/7hUCAm3xD04T2JFwJRLrTH,,,Unknown,? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1669,<verse_1> G C Emin C G Emin C D G C D G C <chorus_1> G Emin C G D G Emin C G D C D G <verse_2> C Emin C G Emin C D G C D G C <chorus_2> G Emin C G D G Emin C G D C D G D G <bridge_1> D Emin C D Emin C D Emin C D Emin C <chorus_3> G Emin C G D G Emin C G D C D G,,,,,,,,,,,,,E,? - ? - I - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - I - ? - ? - I - ? - ? - I - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1670,<intro_1> D Bmin D Bmin <verse_1> D Bmin D Bmin A G A G D <verse_2> Bmin D Bmin A G A G D <chorus_1> A G A G D Bmin A G <instrumental_1> D Bmin D Bmin <verse_3> D Bmin D Bmin A G A G D A G A G D Bmin A G A G D Bmin D Bmin,,,,,,,,,,,,,B,? - I - ? - I - ? - I - ? - I - ? - ? - ? - ? - ? - I - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - I - ? - I - ? - I - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - I - ? - I,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1671,<intro_1> G D C G D C G D C G D C G D C G D C G D C G D C G D C <chorus_1> D C D C D C D C <interlude_1> G D/Fs C G D/B C G D C G D C G D C G D C <chorus_2> D C D C D C D C <outro_1> G D/Fs C G D/B C G D/Fs C G D C,2022-11-23,,2020.0,,artist_1092,,1bSM2qznqGAlVbUU23DgkC,2yKKGbXo5KtCrTPq4VVCZb,tinyumbrellas,https://open.spotify.com/artist/2yKKGbXo5KtCrTPq4VVCZb,A Small Village,https://open.spotify.com/track/1bSM2qznqGAlVbUU23DgkC,D,? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - I - ? - ? - I - ? - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1672,D G A D A Fsmin G D Bmin G A D A Fsmin G A D A Fsmin G D Bmin G A D A Fsmin G E7/Gs E7 D/A A D A Bmin C A D Bmin Emin A D7 Bmin C A D A Bmin G A D A Fsmin G D Bmin G A D A Fsmin G E7/Gs E7 D/A A D,1987,'celtic' 'middle earth' 'operatic pop',1980.0,,artist_1093,pop,2QCqlrOEJZqW5BJcq4KDdi,6uothxMWeLWIhsGeF7cyo4,Enya,https://open.spotify.com/artist/6uothxMWeLWIhsGeF7cyo4,To Go Beyond (I),https://open.spotify.com/track/2QCqlrOEJZqW5BJcq4KDdi,B,? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - IV - IV - ? - ? - ? - ? - I - ? - ? - ? - I - IV - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - IV - IV - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1"
1673,<intro_1> A D Csmin Bmin7 D A E <verse_1> A D Csmin Bmin7 D A E A D Csmin Bmin7 D A E D A E <chorus_1> Csmin D A E Csmin D A E D A D Csmin Bmin7 D A E <verse_2> A D Csmin Bmin7 D A E A D Csmin Bmin7 D A E D A E <chorus_2> Csmin D A E Csmin D A E D <outro_1> A D A D A D A,2022-11-11,'alternative roots rock' 'new americana',2020.0,alternative roots rock,artist_482,rock,6WxeGuCYRAXijpeLGPGx62,3ohcHMuUq1717s8AH17hfT,The White Buffalo,https://open.spotify.com/artist/3ohcHMuUq1717s8AH17hfT,Kingdom For A Fool,https://open.spotify.com/track/6WxeGuCYRAXijpeLGPGx62,B,? - ? - ? - I - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1674,C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E C G B7 E,1999,'shibuya-kei' 'trip hop',1990.0,,artist_1094,rap,4XalmoFLB7dtAEVomgCL0X,2te8VJxgUxcElC8Uq6eJs6,Cibo Matto,https://open.spotify.com/artist/2te8VJxgUxcElC8Uq6eJs6,Moonchild,https://open.spotify.com/track/4XalmoFLB7dtAEVomgCL0X,B,? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ?,"1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,1 | 1,1"
1675,<intro_1> Dmaj7 Csmin Fs7 Bmin G Cs <verse_1> Dmaj7 Csmin Fs7 Bmin G Cs Gsmin Cs <chorus_1> Fsmin B Fsmin B Fsmin A Gsmin Cs <verse_2> Dmaj7 Csmin Fs7 Bmin G Cs Gsmin Cs <chorus_2> Fsmin B Fsmin B Fsmin A Gsmin Cs <instrumental_1> Dmaj7 Csmin Fs7 Bmin G Cs Gsmin Cs <chorus_3> Fsmin B Fsmin B Fsmin A Gsmin Cs <outro_1> Dmaj7 Csmin Fs7 Bmin G Cs,2016-02-09,,2010.0,,artist_1095,,0LtHwZ1rjCGoz8wv5epvSx,6l8usJsMZRlsniyWC3A7Zi,The 335's,https://open.spotify.com/artist/6l8usJsMZRlsniyWC3A7Zi,Across the Aisles,https://open.spotify.com/track/0LtHwZ1rjCGoz8wv5epvSx,D,I - ? - ? - vi - ? - ? - I - ? - ? - vi - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - vi - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - vi - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - vi - ? - ?,"1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1"
1676,<intro_1> Emin G C <verse_1> Emin G D C Emin G D C Emin G D C Emin G D C <chorus_1> Emin G C Emin G C <verse_2> E G D C E G D C E G D C E G D C E G D C <chorus_2> Emin G C Emin G C Emin G C Emin G C <bridge_1> G D Emin G D Emin G C Emin G C Emin G C,2022-11-04,'indie folk' 'new americana' 'stomp and holler',2020.0,,artist_1096,country,7Aj4lvqrOA29OVHLnTlRwQ,251UrhgNbMr15NLzQ2KyKq,Rayland Baxter,https://open.spotify.com/artist/251UrhgNbMr15NLzQ2KyKq,Rubberband Man,https://open.spotify.com/track/7Aj4lvqrOA29OVHLnTlRwQ,E,I - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - I - ? - ? - I - ? - ? - I - ? - ? - ? - ? - I - ? - ? - I - ? - ? - I - ? - ? - I - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1677,<verse_1> G F Amin F G F Amin F G <chorus_1> F C G F C <verse_2> G F Amin F G F Amin F G <chorus_2> F C G F C <bridge_1> Asmaj7 A7 Gs G Asmaj7 A7 Gs G Asmaj7 A7 As C G F Amin F G <chorus_3> F C G F C <outro_1> G C G C G F C,2009-01-13,'blues' 'blues rock' 'country rock' 'electric blues' 'jam band' 'modern blues' 'southern rock',2000.0,southern rock,artist_1097,jazz,31tj2KotCEPqotWUGSoyRB,1YwfENKEZrowcmtR1nALZn,The Derek Trucks Band,https://open.spotify.com/artist/1YwfENKEZrowcmtR1nALZn,Our Love,https://open.spotify.com/track/31tj2KotCEPqotWUGSoyRB,A,? - ? - I - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1,0,0,0,0,1 | 1,1,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1678,<intro_1> A D E A D E <verse_1> A Fsmin D E A Fsmin D E A Fsmin D E <chorus_1> A D A E <chorus_2> A D E A D E <verse_2> A Fsmin D E A Fsmin D E A Fsmin D E <chorus_3> D A E <solo_1> A E A E A <verse_3> D A B E F Bb Gmin Eb F Bb Gmin Eb F Bb Gmin Eb F <chorus_4> Eb Bb <chorus_5> Gmin Eb F Bb Gmin Eb F Bb Gmin <outro_1> Eb F Bb,,'classic rock' 'folk' 'folk rock' 'mellow gold' 'permanent wave' 'rock' 'singer-songwriter' 'soft rock',,folk rock,artist_1098,rock,,2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,https://open.spotify.com/artist/2CvCyf1gEVhI0mX6aFXmVI,,,G,? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ? - I - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1679,<intro_1> Emin C D Dsus4 D Emin C D Dsus4 D <verse_1> Emin C D Dsus4 D Emin C D Dsus4 D Emin C D Dsus4 D Bmin C Bmin C Bmin C <chorus_1> G D C Emin C Emin C G D C G D C Emin C Emin C <instrumental_1> Emin C D Dsus4 D Emin C D Dsus4 D <verse_2> Emin C D Dsus4 D Emin C D Dsus4 D Emin C D Dsus4 D Bmin C Bmin C Bmin C <chorus_2> G D C Emin C Emin C G D C G D C Emin C Emin C <outro_1> Emin C Emin C Emin C,2017-12-09,,2010.0,,artist_1099,,32fCjIVQRwDMsAhswGB1JF,4Bkn2HVT4HkHDwijxcs74C,Chris Johnson,https://open.spotify.com/artist/4Bkn2HVT4HkHDwijxcs74C,No One Can Measure,https://open.spotify.com/track/32fCjIVQRwDMsAhswGB1JF,E,I - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - V - ? - V - ? - V - ? - ? - ? - ? - I - ? - I - ? - ? - ? - ? - ? - ? - ? - I - ? - I - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - I - ? - ? - ? - ? - V - ? - V - ? - V - ? - ? - ? - ? - I - ? - I - ? - ? - ? - ? - ? - ? - ? - I - ? - I - ? - I - ? - I - ? - I - ?,"1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1,0,0,0,0,0,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
1680,<intro_1> B C B C B C B C F <verse_1> D A G E G B C B C D A G E G E G B C B C F <bridge_1> A Bb Eb Bb A Bb D <verse_2> A G E G B C B C D A G E G E G B C B C B C B C F <bridge_2> A F A Bb Eb Bb A Bb Eb Bb A,2022-10-21,'bedroom pop' 'bubblegrunge' 'indie pop',2020.0,,artist_1100,pop,53QfTeDLzgaZVKOLw2sRYH,0x4xCoWaOFd3WsKarzaxnW,Frankie Cosmos,https://open.spotify.com/artist/0x4xCoWaOFd3WsKarzaxnW,Fragments,https://open.spotify.com/track/53QfTeDLzgaZVKOLw2sRYH,Unknown,? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ? - ?,"1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1 | 1,1"
